213,6947,5805
214,3855,2669
215,4895,4973
216,1668,4228
217,8333,8693
218,4060,3922
219,9089,1707
220,3005,9078
221,5817,4009
222,1260,9720
223,4569,9466
224,7753,4115
225,7009,5541
226,7914,8247
227,5074,6375
228,7877,253
229,3005,715
230,1858,9213
231,9756,6727
232,6036,8338
233,9937,9298
234,7069,6774
235,102,673
236,4821,4905
237,3890,1586
238,8804,8821
239,6826,8720
240,3150,2173
241,8403,6531
242,3845,5642
243,8308,335
244,4290,1427
245,5780,2494
246,6939,6972
247,9754,9088
248,8178,9603
249,6556,3668
250,938,63
251,2687,3270
252,7996,7179
253,3314,1094
254,3748,8307
255,7092,341
256,802,3340
257,9605,7479
258,7570,6969
259,6796,9961
260,1898,6038
261,9590,4564
262,6971,934
263,8763,7858
264,8444,6100
265,1205,661
266,6279,9001
267,1867,3329
268,5391,7954
269,4629,480
270,6676,3232
271,2722,2218
272,7379,5902
273,6864,9966
274,3808,6315
275,4236,4888
276,1361,5186
277,6498,5242
278,9511,4017
279,5196,5868
280,8580,7578
281,3897,9647
282,9811,6793
283,5441,2834
284,5442,9637
285,7115,3012
286,9162,1917
287,2,9439
288,5768,5394
289,1807,9024
290,6504,7007
291,7478,5338
292,6229,4960
293,595,3807
294,6951,8589
295,8366,8450
296,2260,2251
297,244,7317
298,5543,9987
299,2706,5039
300,9010,5928
301,4493,7736
302,2061,4583
303,3333,8402
304,8878,837
305,3402,4610
306,9530,2584
307,2163,1885
308,4865,2229
309,8690,4096
310,7428,1993
311,7536,2450
312,218,2991
313,5623,3009
314,2466,5924
315,8719,4384
316,7867,247
317,365,3330
318,7536,4652
319,870,3394
320,6441,8964
321,1305,1172
322,8879,5148
323,7592,3774
324,1358,7538
325,5546,9989
326,520,1604
327,7190,6036
328,3585,6871
329,3359,3954
330,4694,3031
331,6747,389
332,2143,2186
333,6424,1567
334,5963,4256
335,4383,6152
336,3830,914
337,4816,7045
338,489,5355
339,3386,7982
340,1588,3839
341,3677,3677
342,6329,8822
343,12,6579
344,3063,2837
345,760,5678
346,7401,9040
347,3741,574
348,2564,1987
349,9481,1176
350,8766,8837
351,2456,1566
352,3775,7594
353,5003,7138
354,7470,7355
355,9022,286
356,8614,242
357,4777,5664
358,1133,6438
359,8280,9086
360,8200,4711
361,9102,4241
362,8065,1740
363,5838,9740
364,9517,3741
365,1923,2635
366,30,6144
367,1133,3323
368,3082,9003
369,2980,4581
370,8684,5225
371,5493,7197
372,2252,1601
373,6095,7977
374,1692,4686
375,3028,2490
376,9564,8930
377,5186,7924
378,1253,8367
379,310,587
380,8978,7220
381,7763,535
382,4339,328
383,1219,4012
384,7956,1954
385,4441,7731
386,1498,3981
387,5544,7250
388,8368,3040
389,7803,563
390,2702,8250
391,1245,6865
392,1214,1986
393,8015,5516
394,4799,7984
395,2127,8786
396,7444,2422
397,8218,3887
398,5636,5187
399,3037,4048
400,9873,5490
401,8423,8766
402,2514,3844
403,965,8168
404,9849,8273
405,2023,8702
406,6622,9342
407,5255,5192
408,9792,1637
409,3905,512
410,9695,2225
411,9464,1976
412,1169,4993
413,2480,3030
414,986,9417
415,7591,1433
416,8259,1843
417,741,5145
418,7843,1546
419,4415,1878
420,4677,7199
421,3992,7773
422,9983,357
423,4671,2377
424,7744,4351
425,4484,1597
426,9681,2953
427,9848,8611
428,655,4882
429,9193,534
430,1058,8325
431,83,4015
432,8097,1792
433,4067,7296
434,609,2498
435,6576,5880
436,660,4311
437,99,8673
438,3090,668
439,8781,3072
440,1305,5326
441,8101,3132
442,4918,9943
443,4357,3451
444,1204,3955
445,3078,8523
446,5452,292
447,6686,6204
448,8140,3835
449,428,834
450,7717,4723
451,4672,3409
452,7206,1361
453,7135,9408
454,8390,8193
455,3153,2902
456,5188,4324
457,1600,6223
458,1273,2658
459,1345,9690
460,4966,8424
461,3107,3447
462,8784,6387
463,6633,7298
464,8162,6194
465,6545,4553
466,8409,6320
467,28,9966
468,1200,8047
469,7418,296
470,7931,5165
471,2601,4073
472,5872,1904
473,2116,7548
474,9986,1237
475,5233,8698
476,6744,5730
477,5389,6937
478,7469,3631
479,6521,7641
480,4410,6557
481,8432,7015
482,1470,9885
483,6090,7076
484,8410,8789
485,2427,6771
486,8584,5643
487,3921,6241
488,9325,6
489,9084,128
490,3685,5905
491,2484,6200
492,3646,4576
493,3716,996
494,4672,5691
495,5430,2643
496,3695,2140
497,8179,594
498,8735,7144
499,9146,8665
500,5564,6894
501,6282,6634
502,8100,9556
503,1595,8248
504,6214,1776
505,3459,8083
506,5282,7947
507,5410,5136
508,4530,8813
509,3394,4145
510,7763,9382
511,6719,1217
512,6366,8877
513,5486,1680
514,6118,3193
515,1927,751
516,8273,1204
517,7008,2918
518,4367,5414
519,5898,1921
520,5501,2498
521,3434,8433
522,7514,6645
523,2335,1562
524,4739,7922
525,9439,3563
526,6021,8972
527,4818,3213
528,5569,6977
529,81,5082
530,4203,3479
531,2043,1656
532,7891,5358
533,2670,1478
534,620,4617
535,470,5752
536,3649,7629
537,1478,6628
538,6787,6527
539,8567,5629
540,2130,219
541,8338,5221
542,3935,8160
543,8393,7231
544,1651,4769
545,8752,3460
546,9144,145
547,6603,1645
548,2313,880
549,6146,1409
550,2058,6577
551,6518,2319
552,1613,8146
553,9662,7959
554,2965,857
555,2207,3712
556,7279,9910
557,670,9309
558,1283,3296
559,2931,5258
560,9076,2411
561,9795,9069
562,411,5324
563,9022,829
564,9353,1110
565,9752,5430
566,5587,243
567,1487,2758
568,4228,8205
569,7457,59
570,6581,9158
571,2170,7544
572,5336,4902
573,7052,5752
574,6471,8718
575,5032,9880
576,3262,3717
577,3333,9618
578,8282,9182
579,4539,2311
580,8962,9294
581,2561,2111
582,7002,595
583,2270,3191
584,4764,7733
585,200,7575
586,8733,4580
587,5668,1737
588,2187,3966
589,1206,1351
590,7101,5617
591,9033,6150
592,7640,7484
593,8000,8002
594,3353,723
595,7705,4115
596,2735,8656
597,4146,3410
598,5142,2301
599,7307,4796
600,402,4716
601,2986,3288
602,7408,7882
603,2770,7076
604,143,5378
605,4605,8745
606,4640,1782
607,6633,4058
608,879,8076
609,8249,6385
610,9174,759
611,5,1377
612,2595,3277
613,6125,129
614,4538,4083
615,965,8139
616,8951,2572
617,967,3927
618,807,6864
619,3129,2337
620,6257,7288
621,1666,1988
622,6805,2011
623,487,7391
624,2621,2197
625,6275,1915
626,3189,718
627,8418,6333
628,8462,2920
629,6411,3255
630,506,1611
631,6705,8464
632,8939,8087
633,2286,4855
634,8339,6533
635,4666,6182
636,9624,1000
637,5371,9952
638,7567,1020
639,9918,2821
640,4230,952
641,1643,6589
642,6490,3757
643,719,1188
644,5071,9907
645,3200,1184
646,6686,8101
647,7549,77
648,1021,1344
649,6557,78
650,3062,571
651,1573,6492
652,5285,2248
653,2113,2016
654,4294,5100
655,9432,9886
656,9479,3861
657,4305,6294
658,7996,8477
659,7180,9331
660,3129,6788
661,310,3047
662,8341,9732
663,8000,4601
664,2922,3535
665,1910,8826
666,7808,2154
667,6848,3630
668,1582,1488
669,9485,8401
670,1692,4831
671,9894,5542
672,601,9839
673,4806,1788
674,2963,6301
675,1871,8541
676,617,6445
677,3297,6861
678,3454,1068
679,1714,2001
680,8870,8848
681,2325,4278
682,2356,1297
683,2798,2586
684,1213,728
685,3929,6952
686,4024,6081
687,2423,1973
688,756,384
689,6049,9889
690,6109,6859
691,3141,6532
692,6568,6004
693,2646,3373
694,2323,8087
695,4057,7545
696,1420,4283
697,3802,8504
698,7428,8288
699,4512,1497
700,6475,3911
701,7327,796
702,5067,7519
703,5521,1803
704,3401,6503
705,83,5756
706,8971,8048
707,1594,3298
708,5934,3767
709,1534,7515
710,6983,8044
711,7578,9821
712,7516,4311
713,257,141
714,7695,4318
715,7586,8577
716,9319,3367
717,4359,1365
718,1323,9762
719,8645,2194
720,9816,9109
721,3336,7478
722,2089,3255
723,4821,1621
724,3987,4496
725,1342,1175
726,8179,7017
727,7143,5475
728,7413,6561
729,6199,6168
730,829,852
731,6599,2487
732,5667,1365
733,2750,6745
734,1785,7286
735,6243,3324
736,9152,7267
737,9226,5748
738,3719,2864
739,9326,2009
740,1731,6077
741,5731,4833
742,6821,3433
743,9429,2360
744,5722,9768
745,6092,4497
746,464,2781
747,7615,7635
748,7071,2105
749,6951,9313
750,7174,1738
751,9791,6764
752,7320,4594
753,9653,3544
754,7147,35
755,67,6185
756,4877,6868
757,9029,5067
758,8937,6889
759,1449,4932
760,2018,6924
761,316,6104
762,7088,1841
763,3453,4807
764,8678,1820
765,756,1968
766,2107,5377
767,1160,7421
768,3378,9863
769,2144,7393
770,4695,4035
771,2798,7217
772,6053,4907
773,6979,754
774,2199,5640
775,9997,9522
776,895,2623
777,5731,7753
778,3082,1322
779,5375,8765
780,8893,4074
781,4686,6802
782,7791,5938
783,4250,9337
784,1653,8599
785,7266,412
786,4560,9974
787,8635,7573
788,9565,8757
789,7716,4560
790,9099,8568
791,8241,6313
792,8218,5699
793,9358,2162
794,3359,7546
795,6534,2415
796,83,2439
797,9521,1211
798,6308,8887
799,9448,6197
800,821,1709
801,3775,3135
802,1861,6204
803,7740,5401
804,2185,1009
805,7805,3959
806,400,8480
807,4758,7820
808,3401,8722
809,8899,7365
810,118,8511
811,9926,152
812,6700,4291
813,3105,9743
814,4680,391
815,9182,7753
816,3565,6856
817,4098,3718
818,8327,6236
819,6345,4058
820,1565,8243
821,7980,5425
822,706,3730
823,9939,5848
824,3877,825
825,6258,3333
826,5301,4797
827,3969,5381
828,4182,8486
829,1461,7657
830,9447,7374
831,3349,4046
832,11,6362
833,1313,7094
834,4235,5787
835,2404,7931
836,1144,2834
837,3564,8370
838,3643,4771
839,9802,1532
840,9997,4021
841,9322,1078
842,8599,311
843,4605,1764
844,1271,3493
845,4057,6671
846,1939,2383
847,6433,3406
848,8965,5035
849,1528,9805
850,7706,5704
851,7120,4435
852,5054,6858
853,9866,7377
854,8416,7487
855,6713,6096
856,5183,6673
857,1198,5846
858,9420,5856
859,3449,4992
860,6522,4806
861,3342,7790
862,247,3354
863,5846,6315
864,2295,1583
865,1728,6085
866,7616,4142
867,9413,8541
868,3054,3275
869,8366,4004
870,3318,2002
871,4737,9856
872,5450,8604
873,8499,2511
874,7382,36
875,2987,7806
876,3010,2381
877,5375,7521
878,2018,43
879,3455,3346
880,4374,4935
881,9520,6263
882,8541,7010
883,8106,9229
884,3667,6055
885,6298,2601
886,1327,178
887,6334,4094
888,2844,1710
889,2320,131
890,785,146
891,1315,5623
892,6822,7099
893,9556,8684
894,5051,948
895,6323,9684
896,7441,7002
897,5193,649
898,146,9242
899,9177,3403
900,7311,2025
901,1430,9800
902,9819,4831
903,1472,7125
904,9408,2865
905,908,363
906,534,3043
907,1360,2715
908,6512,4285
909,2069,6598
910,8797,197
911,2351,364
912,2117,6226
913,9548,4078
914,8715,9319
915,3944,8879
916,3585,349
917,8118,1365
918,5890,9829
919,1387,3227
920,6119,3399
921,1363,5407
922,3191,8530
923,461,6832
924,4919,7887
925,8503,4298
926,2632,9709
927,1377,3684
928,2048,7233
929,5195,9189
930,7382,2448
931,3798,9826
932,8413,8888
933,3882,4365
934,951,4803
935,6434,1175
936,6532,2516
937,9299,1620
938,5101,5646
939,8392,4366
940,4020,2889
941,1128,7555
942,3571,2536
943,3583,5005
944,9153,1077
945,2474,1240
946,7579,7351
947,9650,4611
948,5821,6519
949,6397,1045
950,902,6353
951,5590,2153
952,241,2018
953,8937,9264
954,904,6941
955,6383,181
956,6139,6266
957,4549,1279
958,7798,7359
959,968,983
960,7018,9931
961,9115,5766
962,835,1482
963,8543,4182
964,6710,6182
965,9181,9564
966,8546,3286
967,7617,461
968,3745,7642
969,6783,9598
970,3851,1929
971,5668,4658
972,713,1034
973,1581,5187
974,9503,9148
975,6877,1105
976,6289,3482
977,7637,8172
978,1013,9829
979,8126,7031
980,8730,2918
981,7230,5937
982,6343,8187
983,7693,4003
984,389,8939
985,2816,5692
986,4501,5450
987,9462,4534
988,2551,7700
989,7722,707
990,3385,5859
991,3241,840
992,1961,48
993,1103,8345
994,5160,4871
995,4273,1655
996,2510,914
997,9826,4717
998,902,1474
999,2246,4843
1000,2975,7274
1001,2038,1632
1002,4414,8587
1003,1331,151
1004,1931,5448
1005,1144,9653
1006,121,2814
1007,1251,5480
1008,6433,9236
1009,317,6375
1010,7739,1096
1011,8114,8485
1012,8160,6056
1013,858,8199
1014,3256,7039
1015,2490,9609
1016,7901,6696
1017,8471,2843
1018,3863,5692
1019,4275,1107
1020,9915,8091
1021,8427,4618
1022,4522,6791
1023,885,2941
1024,9916,1988
1025,5275,8183
1026,7367,3456
1027,1068,6803
1028,7984,1084
1029,3627,9837
1030,4410,5800
1031,7609,6461
1032,6333,4408
1033,1728,3774
1034,4240,9694
1035,7583,6174
1036,9143,9570
1037,1221,9332
1038,8296,3115
1039,4965,1403
1040,7598,3069
1041,1233,8331
1042,3290,9597
1043,2340,8453
1044,7153,334
1045,5286,6049
1046,928,6239
1047,4954,3085
1048,1667,5222
1049,2376,4717
1050,7286,997
1051,1149,1397
1052,2949,8341
1053,8536,3025
1054,1058,2647
1055,6204,774
1056,1169,7694
1057,2339,8446
1058,567,9849
1059,9588,4574
1060,9341,247
1061,1390,5385
1062,8869,772
1063,1303,7021
1064,5612,1856
1065,7196,6171
1066,8006,1855
1067,7006,8601
1068,5457,8258
1069,7414,560
1070,9256,838
1071,3736,8304
1072,2447,321
1073,4647,6826
1074,8454,5712
1075,132,3574
1076,1379,3461
1077,3088,3223
1078,3808,3979
1079,8803,3022
1080,7694,154
1081,1687,348
1082,6118,1315
1083,7679,1024
1084,8694,5584
1085,8854,3747
1086,6362,5822
1087,6599,8753
1088,904,1802
1089,5983,3891
1090,2156,5402
1091,2401,2834
1092,3949,9558
1093,369,8328
1094,5852,6414
1095,3729,5903
1096,8142,5939
1097,6467,1631
1098,5204,1226
1099,6343,2714
1100,5113,3342
1101,4842,7835
1102,7549,6435
1103,6185,7152
1104,10,1261
1105,9037,6223
1106,1764,9469
1107,4541,3086
1108,801,1707
1109,2304,4394
1110,9884,3988
1111,4635,9570
1112,1857,4310
1113,6934,5162
1114,2480,158
1115,1428,2614
1116,8843,243
1117,1977,2805
1118,2259,7593
1119,4684,6960
1120,1149,2249
1121,8678,5007
1122,6659,2735
1123,4035,7780
1124,9120,7896
1125,1672,7509
1126,9839,4582
1127,9797,4733
1128,7957,667
1129,2094,2731
1130,8516,8973
1131,8310,4168
1132,309,1547
1133,8015,9959
1134,4419,5059
1135,558,5738
1136,3218,7419
1137,1378,9612
1138,399,7284
1139,9818,5744
1140,4708,2475
1141,4490,5142
1142,6383,9494
1143,3391,5757
1144,3110,3222
1145,5354,5273
1146,7589,6442
1147,97,7282
1148,4417,7852
1149,4426,7093
1150,9303,6989
1151,1203,7480
1152,1596,6138
1153,7426,3050
1154,211,4554
1155,6535,1200
1156,5932,1276
1157,2795,1743
1158,2845,437
1159,2191,5397
1160,7337,7341
1161,6949,4249
1162,2520,7488
1163,8517,8838
1164,6783,4176
1165,9529,2773
1166,9376,2130
1167,4512,8846
1168,8966,8003
1169,600,2011
1170,8209,2365
1171,2168,3863
1172,5201,7469
1173,3508,4807
1174,472,9739
1175,3774,6004
1176,752,4634
1177,8814,4668
1178,205,610
1179,3563,8302
1180,2008,3952
1181,15,5586
1182,535,9074
1183,3677,2781
1184,176,9255
1185,1476,2262
1186,1221,1477
1187,2530,8823
1188,1504,2594
1189,7547,9662
1190,671,1659
1191,9074,4296
1192,5614,6766
1193,8880,9527
1194,5592,1634
1195,7304,2157
1196,9720,6923
1197,6409,5136
1198,5623,447
1199,8125,8655
1200,7343,6876
1201,4510,8136
1202,1817,8646
1203,9481,779
1204,8965,4155
1205,8955,7890
1206,656,4570
1207,3938,9842
1208,9947,3314
1209,7274,4780
1210,3017,437
1211,2778,4916
1212,2924,6431
1213,371,867
1214,292,5633
1215,227,2406
1216,8419,9723
1217,8157,8519
1218,5195,4170
1219,3661,6881
1220,9478,4321
1221,5599,3032
1222,6316,8239
1223,6342,3221
1224,5086,1848
1225,1607,8307
1226,2413,6978
1227,6310,8467
1228,8378,8597
1229,7471,8508
1230,7198,7167
1231,6111,4538
1232,3620,2493
1233,322,3970
1234,1797,2113
1235,7933,320
1236,4118,285
1237,8112,6811
1238,9377,1058
1239,9114,3782
1240,4702,3988
1241,7521,2455
1242,6907,5541
1243,9042,8248
1244,2858,1702
1245,4328,3064
1246,2851,1691
1247,5215,3800
1248,7413,9161
1249,2202,8622
1250,9272,1415
1251,1772,1196
1252,927,4355
1253,5554,711
1254,6668,7851
1255,5047,560
1256,1290,4623
1257,6547,1840
1258,6489,5117
1259,9676,7312
1260,446,8478
1261,7823,4636
1262,3751,2716
1263,9907,6181
1264,7955,8053
1265,7418,2970
1266,2522,9306
1267,5668,8200
1268,9524,9963
1269,4440,4466
1270,9338,1454
1271,1503,1965
1272,90,663
1273,4600,7312
1274,9546,5336
1275,6572,2385
1276,5257,8419
1277,898,9224
1278,3323,2550
1279,3751,644
1280,9145,1803
1281,6919,8175
1282,3093,4720
1283,1121,4966
1284,523,2
1285,5133,5474
1286,352,2981
1287,4189,4758
1288,7216,9022
1289,4129,4180
1290,1433,669
1291,987,2341
1292,447,9714
1293,7213,1524
1294,247,9763
1295,6338,5382
1296,9652,8404
1297,2702,4199
1298,5785,5929
1299,1504,518
1300,4679,5361
1301,7836,7430
1302,7608,7078
1303,3368,9334
1304,2895,2549
1305,7377,3919
1306,1898,3895
1307,148,3846
1308,5445,9832
1309,704,2680
1310,5995,5449
1311,6980,3839
1312,80,1602
1313,4138,9630
1314,8694,9786
1315,7519,1503
1316,1702,7405
1317,5265,2201
1318,1855,4431
1319,344,8611
1320,653,8637
1321,7300,3466
1322,5136,3227
1323,2097,5969
1324,2708,8567
1325,6925,4902
1326,3849,211
1327,2644,6874
1328,3862,5997
1329,1419,2484
1330,872,8874
1331,5019,7976
1332,3773,9745
1333,5386,4746
1334,8141,1323
1335,9778,1499
1336,5059,576
1337,3045,6290
1338,8312,3478
1339,8216,7448
1340,491,6453
1341,2135,642
1342,4952,7919
1343,4427,1840
1344,3955,7074
1345,6514,5655
1346,6031,4670
1347,2188,9122
1348,8260,1419
1349,469,749
1350,4528,584
1351,7041,8471
1352,4635,7059
1353,1430,4836
1354,3384,8346
1355,3778,4199
1356,1172,5276
1357,9213,1930
1358,3676,2266
1359,5325,4302
1360,7833,4430
1361,8683,5909
1362,4865,7445
1363,3210,9862
1364,4243,6042
1365,7506,5897
1366,6464,2166
1367,889,1367
1368,3711,5306
1369,3016,2363
1370,7936,8831
1371,5342,828
1372,9477,6480
1373,8743,730
1374,8311,9803
1375,1626,7318
1376,3788,2810
1377,9532,84
1378,596,1908
1379,4861,7662
1380,8042,256
1381,8511,7952
1382,7839,6762
1383,2228,7167
1384,4099,8398
1385,1862,6364
1386,9944,7211
1387,1268,761
1388,8935,6708
1389,4348,2607
1390,8338,2264
1391,8214,3588
1392,741,5099
1393,9137,7884
1394,6009,184
1395,6757,7880
1396,4077,9826
1397,2434,7301
1398,3091,7525
1399,3586,4568
1400,6868,5664
1401,6000,1597
1402,544,9416
1403,857,4943
1404,5787,9151
1405,6036,7415
1406,8438,9349
1407,6173,3185
1408,8068,7964
1409,7892,8784
1410,5589,551
1411,2906,3689
1412,3191,9576
1413,9197,7905
1414,7960,8494
1415,4474,4990
1416,8237,6705
1417,2484,5576
1418,6524,5785
1419,3969,2986
1420,8344,8841
1421,3004,8141
1422,3185,9035
1423,1820,5031
1424,6375,2970
1425,8001,1280
1426,2997,1671
1427,2273,2417
1428,8293,2408
1429,5730,9218
1430,7224,2270
1431,372,6688
1432,9234,6832
1433,732,2967
1434,1568,344
1435,2322,1456
1436,5432,2658
1437,1299,5553
1438,5120,5568
1439,1989,1965
1440,7483,6937
1441,110,7008
1442,3921,7548
1443,2015,3335
1444,4955,4671
1445,9672,3546
1446,4053,7597
1447,6407,1083
1448,7356,9403
1449,4855,2004
1450,2807,4572
1451,7520,7437
1452,6022,3701
1453,1618,8613
1454,7741,2089
1455,3493,4379
1456,4221,9305
1457,662,5950
1458,2573,7156
1459,153,9851
1460,1752,2865
1461,8413,8066
1462,2652,4224
1463,593,6906
1464,5466,8047
1465,9328,4986
1466,3368,852
1467,722,6250
1468,8968,2388
1469,8863,7999
1470,9165,2739
1471,6605,5874
1472,3496,7306
1473,6505,7400
1474,9826,7747
1475,7836,4794
1476,8548,8534
1477,6233,9033
1478,1769,5617
1479,1001,891
1480,8328,7733
1481,7471,6143
1482,205,6751
1483,2818,6403
1484,5578,9750
1485,7712,6867
1486,1699,7663
1487,5496,1805
1488,5834,575
1489,6659,9591
1490,3278,9846
1491,139,3352
1492,8976,8400
1493,152,2237
1494,7438,4140
1495,1032,2853
1496,3227,9428
1497,4943,8612
1498,6832,227
1499,5952,1980
1500,3467,3306
1501,3350,4501
1502,4229,6205
1503,1631,4326
1504,3625,7454
1505,4338,6164
1506,9760,4113
1507,2211,8423
1508,1543,6326
1509,7882,609
1510,5015,3353
1511,8544,8522
1512,7109,4334
1513,9928,4712
1514,5455,9276
1515,8437,6180
1516,7623,9954
1517,5639,4223
1518,5765,4296
1519,8481,6203
1520,6257,9561
1521,3049,4036
1522,6144,8914
1523,1381,2907
1524,7483,4508
1525,7004,4203
1526,2151,8383
1527,5507,7328
1528,959,1878
1529,9575,1708
1530,8136,836
1531,7195,1883
1532,6986,7731
1533,1978,2671
1534,7740,8818
1535,2434,8395
1536,3143,5969
1537,6171,2097
1538,3978,8773
1539,674,675
1540,911,645
1541,7524,2542
1542,9157,3205
1543,4051,3304
1544,6186,9122
1545,1114,8826
1546,2700,9066
1547,8673,4685
1548,8975,7724
1549,1541,4089
1550,1429,2120
1551,1175,1290
1552,1834,6162
1553,8144,410
1554,235,8195
1555,6234,274
1556,2171,9989
1557,6452,2385
1558,5031,8675
1559,5765,6682
1560,5642,7719
1561,3132,234
1562,9908,7427
1563,3173,4918
1564,1732,7068
1565,9806,4530
1566,3869,5612
1567,2937,4879
1568,1946,9568
1569,7433,806
1570,9374,1260
1571,6967,3612
1572,6776,8116
1573,5718,5245
1574,1846,4500
1575,5683,7828
1576,5899,5621
1577,9975,1645
1578,3432,6107
1579,9126,8325
1580,9942,337
1581,1836,442
1582,8556,7246
1583,6537,7345
1584,817,5733
1585,1318,6270
1586,9969,8678
1587,6557,3950
1588,2412,8160
1589,5984,5536
1590,6909,963
1591,2043,3399
1592,3520,2240
1593,8297,6803
1594,1389,6044
1595,9127,563
1596,7831,2095
1597,2574,8308
1598,8252,5836
1599,2203,5230
1600,7003,6030
1601,2508,9859
1602,4257,3619
1603,2841,5355
1604,7757,1409
1605,9851,8399
1606,2605,9324
1607,5870,2191
1608,4545,6027
1609,585,1682
1610,6066,5899
1611,9722,7924
1612,8698,8246
1613,3407,1049
1614,219,4861
1615,4214,4936
1616,8110,2315
1617,7391,8354
1618,5401,5282
1619,7976,9899
1620,9060,5765
1621,2073,6962
1622,3136,6328
1623,6163,2118
1624,9885,9606
1625,1197,2507
1626,379,9148
1627,1004,890
1628,132,5253
1629,1640,4646
1630,6388,522
1631,9951,3204
1632,7903,5952
1633,7576,644
1634,7959,1001
1635,5794,9610
1636,9625,7601
1637,5002,1806
1638,4349,6246
1639,450,6438
1640,4658,856
1641,9880,1094
1642,5627,1073
1643,8772,3252
1644,9835,6026
1645,7468,7341
1646,3417,8785
1647,1429,2333
1648,3490,6951
1649,9850,7056
1650,9115,5688
1651,6559,4096
1652,2793,566
1653,9302,3260
1654,6414,8181
1655,7468,9889
1656,8240,8713
1657,958,3809
1658,567,4259
1659,7165,7961
1660,3033,514
1661,8859,5161
1662,8575,1760
1663,5785,6990
1664,9688,8856
1665,2819,3570
1666,4839,5011
1667,1332,629
1668,4878,5154
1669,9196,1714
1670,3877,6859
1671,7736,1622
1672,7721,2857
1673,8359,6277
1674,7967,8324
1675,6977,1868
1676,1356,7855
1677,4282,6983
1678,546,3113
1679,8922,5652
1680,5338,1787
1681,6207,1690
1682,4107,6040
1683,1479,1754
1684,352,5969
1685,5733,8056
1686,7918,8582
1687,7714,2382
1688,999,4590
1689,8721,495
1690,9051,8169
1691,9501,1148
1692,6074,9132
1693,1458,7130
1694,8689,3902
1695,55,5114
1696,5806,4811
1697,5395,7661
1698,460,2138
1699,951,5675
1700,2405,3984
1701,4871,3329
1702,5537,8916
